run_id,world_half_cm,thickness_nm,backing_thickness_um,density_g_cm3,E_keV,N_injected,N_uncollided,N_trans_total,T_counts,mu_counts_per_mm,mu_counts_cm2_g,mu_calc_per_mm,mu_calc_cm2_g,mu_tr_per_mm,mu_tr_cm2_g,mu_ref_cm2_g,mu_en_ref_cm2_g,delta_mu_percent,delta_mu_en_percent,sigma_T_counts,sigma_mu_counts_cm2_g,mu_en_cpe_per_mm,mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,absorbed_fraction,mu_en_per_mm,mu_en_cm2_g,mu_en_raw_per_mm,mu_en_raw_cm2_g,mu_eff_per_mm,mu_eff_cm2_g,E_trans_unc_keV,E_trans_tot_keV,E_abs_keV,T_energy_tot
623,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,1.0000000000e+01,2.0000000000e+05,1.9455500000e+05,1.9455500000e+05,9.7277500000e-01,1.8401644742e+02,9.5345309546e+01,1.8357779636e+02,9.5118029200e+01,1.7836413962e+02,9.2416652655e+01,9.6910000000e+01,9.2040000000e+01,-1.6145810073e+00,-9.6187156125e+01,3.6389421110e-04,1.2921537071e+00,1.7476910351e+02,9.0553939641e+01,-1.6145810073e+00,1.0159543650e-03,1.7476910351e+02,9.0553939641e+01,6.7730291000e+00,3.5093415026e+00,6.7764719763e+00,3.5111253763e+00,1.9455500000e+06,1.9455500000e+06,2.0319087300e+03,9.7277500000e-01
624,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,1.5800000000e+01,2.0000000000e+05,1.9317100000e+05,1.9317100000e+05,9.6585500000e-01,2.3161039704e+02,1.2000538707e+02,2.3355054405e+02,1.2101064459e+02,2.2811332547e+02,1.1819343288e+02,1.2719280000e+02,1.0756320000e+02,-5.6508017220e+00,-8.9438975239e+01,4.0607338607e-04,1.4522588323e+00,1.9586608251e+02,1.0148501684e+02,-5.6508017220e+00,3.2886552057e-03,1.9586608251e+02,1.0148501684e+02,2.1924368038e+01,1.1359776185e+01,2.1960498116e+01,1.1378496433e+01,3.0521018000e+06,3.0521018000e+06,1.0392150450e+04,9.6585500000e-01
625,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,2.0000000000e+01,2.0000000000e+05,1.9616100000e+05,1.9616100000e+05,9.8080500000e-01,1.2921077289e+02,6.6948586991e+01,1.2699347677e+02,6.5799728899e+01,1.2276597332e+02,6.3609312599e+01,6.5730000000e+01,5.6970000000e+01,1.8539281771e+00,-8.9612606126e+01,3.0681062543e-04,1.0805357910e+00,1.1199053296e+02,5.8026182883e+01,1.8539281771e+00,1.7131736550e-03,1.1199053296e+02,5.8026182883e+01,1.1421157700e+01,5.9176982902e+00,1.1430952101e+01,5.9227731094e+00,3.9232200000e+06,3.9232200000e+06,6.8526946200e+03,9.8080500000e-01
626,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,2.5100000000e+01,2.0000000000e+05,1.9787000000e+05,1.9787200000e+05,9.8935000000e-01,7.1380780958e+01,3.6984860600e+01,7.0147470205e+01,3.6345839484e+01,6.6962167888e+01,3.4695423776e+01,4.3800000000e+01,3.8069400000e+01,-1.5559678996e+01,-9.2779450068e+01,2.2952753103e-04,8.0137586550e-01,6.2041632479e+01,3.2145923564e+01,-1.5559678996e+01,7.9578340040e-04,6.2041632479e+01,3.2145923564e+01,5.3052226693e+00,2.7488200359e+00,5.3073346940e+00,2.7499143492e+00,4.9665370000e+06,4.9665872000e+06,3.9948326700e+03,9.8936000000e-01
627,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,2.5500000000e+01,2.0000000000e+05,1.9790400000e+05,1.9790600000e+05,9.8952000000e-01,7.0235346103e+01,3.6391371038e+01,6.7299410957e+01,3.4870161118e+01,6.4178602450e+01,3.3253161891e+01,4.2080000000e+01,3.6587000000e+01,-1.3518604949e+01,-9.2474802329e+01,2.2770781278e-04,7.9488588866e-01,6.1067029654e+01,3.1640948007e+01,-1.3518604949e+01,7.9706415882e-04,6.1067029654e+01,3.1640948007e+01,5.3137610588e+00,2.7532440719e+00,5.3158798890e+00,2.7543419114e+00,5.0465520000e+06,5.0466030000e+06,4.0650272100e+03,9.8953000000e-01
628,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,3.0000000000e+01,2.0000000000e+05,1.9872400000e+05,1.9872800000e+05,9.9362000000e-01,4.2669594540e+01,2.2108598207e+01,4.3875966609e+01,2.2733661455e+01,4.1375390495e+01,2.1438026163e+01,2.2730000000e+01,1.9910000000e+01,-2.7338398273e+00,-9.2686403207e+01,1.7803504711e-04,6.1892298464e-01,3.7375786507e+01,1.9365692490e+01,-2.7338398273e+00,4.2155169667e-04,3.7375786507e+01,1.9365692490e+01,2.8103446444e+00,1.4561371215e+00,2.8109371637e+00,1.4564441263e+00,5.9617200000e+06,5.9618400000e+06,2.5293101800e+03,9.9364000000e-01
629,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,3.2400000000e+01,2.0000000000e+05,1.9890700000e+05,1.9891300000e+05,9.9453500000e-01,3.6533251619e+01,1.8929145916e+01,3.5805271581e+01,1.8551954187e+01,3.3562074496e+01,1.7389675905e+01,1.9835600000e+01,1.7349200000e+01,-4.5698344572e+00,-9.2880041149e+01,1.6485044396e-04,5.7256062921e-01,3.1953794641e+01,1.6556370280e+01,-4.5698344572e+00,3.5760658333e-04,3.1953794641e+01,1.6556370280e+01,2.3840438889e+00,1.2352559010e+00,2.3844702654e+00,1.2354768215e+00,6.4445868000e+06,6.4447812000e+06,2.3172906600e+03,9.9456500000e-01
630,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,3.9800000000e+01,2.0000000000e+05,1.9936500000e+05,1.9937900000e+05,9.9682500000e-01,2.1200340044e+01,1.0984632147e+01,2.0802235130e+01,1.0778360171e+01,1.9143222562e+01,9.9187681670e+00,1.0911200000e+01,9.4534000002e+00,6.7299790129e-01,-9.4005880537e+01,1.2579585397e-04,4.3591201362e-01,1.8367850885e+01,9.5170211838e+00,6.7299790129e-01,1.6404462186e-04,1.8367850885e+01,9.5170211838e+00,1.0936308124e+00,5.6664808933e-01,1.0937205243e+00,5.6669457220e-01,7.9347270000e+06,7.9352842000e+06,1.3057951900e+03,9.9689500000e-01
631,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,4.0000000000e+01,2.0000000000e+05,1.9935300000e+05,1.9936800000e+05,9.9676500000e-01,2.1601626166e+01,1.1192552418e+01,2.0527789298e+01,1.0636160258e+01,1.8881281827e+01,9.7830475789e+00,1.0670000000e+01,9.2400000000e+00,4.8973984794e+00,-9.2833725673e+01,1.2697509155e-04,4.4002483285e-01,1.8706562866e+01,9.6925196195e+00,4.8973984794e+00,1.9169640500e-04,1.8706562866e+01,9.6925196195e+00,1.2779760333e+00,6.6216374784e-01,1.2780985407e+00,6.6222722316e-01,7.9741200000e+06,7.9747188988e+06,1.5335712400e+03,9.9683986234e-01
632,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,4.1400000000e+01,2.0000000000e+05,1.9947000000e+05,1.9948000000e+05,9.9735000000e-01,1.7690116437e+01,9.1658634389e+00,1.8737005177e+01,9.7082928380e+00,1.7175423580e+01,8.8991832023e+00,1.0009060000e+01,8.6534000000e+00,-8.4243331648e+00,-9.4070627868e+01,1.1495602420e-04,3.9813978269e-01,1.5294108895e+01,7.9244087539e+00,-8.4243331648e+00,1.4854021739e-04,1.5294108895e+01,7.9244087539e+00,9.9026811594e-01,5.1309228805e-01,9.9034167055e-01,5.1313039925e-01,8.2580580000e+06,8.2584720000e+06,1.2299130000e+03,9.9740000000e-01
633,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,5.0000000000e+01,2.0000000000e+05,1.9963300000e+05,1.9965100000e+05,9.9816500000e-01,1.2244571166e+01,6.3443373919e+00,1.1376674087e+01,5.8946497862e+00,1.0214979915e+01,5.2927357071e+00,5.9490000000e+00,5.0500000000e+00,6.6454427954e+00,-9.4824621214e+01,9.5698296092e-05,3.3117176268e-01,1.0394198082e+01,5.3855948612e+00,6.6454427954e+00,7.5662744000e-05,1.0394198082e+01,5.3855948612e+00,5.0441829333e-01,2.6135662867e-01,5.0443737713e-01,2.6136651665e-01,9.9816500000e+06,9.9825480914e+06,7.5662744000e+02,9.9825480915e-01
634,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,5.2800000000e+01,2.0000000000e+05,1.9973800000e+05,1.9975200000e+05,9.9869000000e-01,8.7390586673e+00,4.5280096722e+00,9.8552117048e+00,5.1063273082e+00,8.7891865366e+00,4.5539826614e+00,5.3229200000e+00,4.4956000000e+00,-1.4933726748e+01,-9.4666592929e+01,8.0879042403e-05,2.7974139180e-01,7.3807820040e+00,3.8242393803e+00,-1.4933726748e+01,6.9413023674e-05,7.3807820040e+00,3.8242393803e+00,4.6275349116e-01,2.3976864827e-01,4.6276955246e-01,2.3977697019e-01,1.0546166400e+07,1.0546904209e+07,7.3300153000e+02,9.9875986826e-01
635,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,6.0000000000e+01,2.0000000000e+05,1.9977000000e+05,1.9978100000e+05,9.9885000000e-01,7.6710783826e+00,3.9746520117e+00,7.0283824513e+00,3.6416489385e+00,6.1721593481e+00,3.1980100249e+00,3.7130000000e+00,3.0700000000e+00,7.0469165559e+00,-9.3368705263e+01,7.5785140364e-05,2.6208080697e-01,6.3426368529e+00,3.2863403383e+00,7.0469165559e+00,5.8936626667e-05,6.3426368529e+00,3.2863403383e+00,3.9291084444e-01,2.0358074842e-01,3.9292242332e-01,2.0358674783e-01,1.1986200000e+07,1.1986855402e+07,7.0723952000e+02,9.9890461681e-01
636,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,6.3100000000e+01,2.0000000000e+05,1.9982700000e+05,1.9983500000e+05,9.9913500000e-01,5.7691621892e+00,2.9892032068e+00,6.1485383923e+00,3.1857711877e+00,5.3683965092e+00,2.7815525954e+00,3.3351417323e+00,2.7377060368e+00,-1.0372528463e+01,-9.5060750761e+01,6.5736282790e-05,2.2726491849e-01,4.7357118288e+00,2.4537366989e+00,-1.0372528463e+01,3.9146805071e-05,4.7357118288e+00,2.4537366989e+00,2.6097870048e-01,1.3522212460e-01,2.6098380885e-01,1.3522477143e-01,1.2609083700e+07,1.2609588500e+07,4.9403268000e+02,9.9917500000e-01
637,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,6.5000000000e+01,2.0000000000e+05,1.9983400000e+05,1.9985300000e+05,9.9917000000e-01,5.5356309381e+00,2.8682025586e+00,5.6658371387e+00,2.9356669112e+00,4.9458506987e+00,2.5626169423e+00,3.1035511811e+00,2.5340419947e+00,-7.5832041671e+00,-9.5224889392e+01,6.4393753579e-05,2.2261569876e-01,4.5198292040e+00,2.3418804166e+00,-7.5832041671e+00,3.5030457692e-05,4.5198292040e+00,2.3418804166e+00,2.3353638462e-01,1.2100330809e-01,2.3354047515e-01,1.2100542754e-01,1.2989210000e+07,1.2990434329e+07,4.5539595000e+02,9.9926417914e-01
638,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,6.7200000000e+01,2.0000000000e+05,1.9984700000e+05,1.9985700000e+05,9.9923500000e-01,5.1019517455e+00,2.6434983137e+00,5.1689759027e+00,2.6782258563e+00,4.5124954464e+00,2.3380805422e+00,2.8353937008e+00,2.2982204724e+00,-6.7678568601e+00,-9.5729092194e+01,6.1822923540e-05,2.1371417715e-01,4.1353727871e+00,2.1426802005e+00,-6.7678568601e+00,2.8415837054e-05,4.1353727871e+00,2.1426802005e+00,1.8943891369e-01,9.8154877560e-02,1.8944160527e-01,9.8156272163e-02,1.3429718400e+07,1.3430384484e+07,3.8190885000e+02,9.9928455985e-01
639,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,6.8000000000e+01,2.0000000000e+05,1.9984600000e+05,1.9985800000e+05,9.9923000000e-01,5.1353106818e+00,2.6607827367e+00,4.9984736166e+00,2.5898827029e+00,4.3672029303e+00,2.2627994458e+00,2.7378818898e+00,2.2124671916e+00,-2.8160145770e+00,-9.5169284203e+01,6.2024475008e-05,2.1441198845e-01,4.1498161205e+00,2.1501637930e+00,-2.8160145770e+00,3.0941181618e-05,4.1498161205e+00,2.1501637930e+00,2.0627454412e-01,1.0687800213e-01,2.0627773537e-01,1.0687965563e-01,1.3589528000e+07,1.3590343103e+07,4.2080007000e+02,9.9928993407e-01
640,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,6.9000000000e+01,2.0000000000e+05,1.9983400000e+05,1.9984800000e+05,9.9917000000e-01,5.5356309381e+00,2.8682025586e+00,4.7698472494e+00,2.4714234453e+00,4.1927869207e+00,2.1724284563e+00,2.6159921260e+00,2.1052755906e+00,9.6411006019e+00,-9.5743019045e+01,6.4393753579e-05,2.2261569876e-01,4.4549173434e+00,2.3082473282e+00,9.6411006019e+00,2.5945331884e-05,4.4549173434e+00,2.3082473282e+00,1.7296887923e-01,8.9621180947e-02,1.7297112313e-01,8.9622343592e-02,1.3788546000e+07,1.3789510740e+07,3.5804558000e+02,9.9923990870e-01
641,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,7.0000000000e+01,2.0000000000e+05,1.9937100000e+05,1.9948900000e+05,9.9685500000e-01,2.0999706041e+01,1.0880676705e+01,2.0967598769e+01,1.0864040813e+01,2.0370817980e+01,1.0554827969e+01,2.7904295942e+00,2.0866372315e+00,2.8992837260e+02,-9.2807487286e+01,1.2520201626e-04,4.3384117058e-01,1.5703233856e+01,8.1363905987e+00,2.8992837260e+02,4.3448637143e-05,1.5703233856e+01,8.1363905987e+00,2.8965758095e-01,1.5008164816e-01,2.8966387375e-01,1.5008490868e-01,1.3955970000e+07,1.3963178498e+07,6.0828092000e+02,9.9736989275e-01
642,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,7.2000000000e+01,2.0000000000e+05,1.9941200000e+05,1.9950300000e+05,9.9706000000e-01,1.9628868596e+01,1.0170398236e+01,1.9630992434e+01,1.0171498671e+01,1.8973112566e+01,9.8306282724e+00,3.7943436755e+00,2.2451097852e+00,1.6804103967e+02,-9.3794242136e+01,1.2106519731e-04,4.1942030575e-01,1.1614384127e+01,6.0178156101e+00,1.6804103967e+02,4.0334899306e-05,1.1614384127e+01,6.0178156101e+00,2.6889932870e-01,1.3932607705e-01,2.6890475186e-01,1.3932888698e-01,1.4357664000e+07,1.4363237569e+07,5.8082255000e+02,9.9744705340e-01
643,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,7.5000000000e+01,2.0000000000e+05,1.9946900000e+05,1.9955900000e+05,9.9734500000e-01,1.7723538422e+01,9.1831805297e+00,1.7727241076e+01,9.1850990030e+00,1.7064974527e+01,8.8419557135e+00,5.3002147973e+00,2.4828186158e+00,7.3260535297e+01,-9.4114688216e+01,1.1506413375e-04,3.9851620819e-01,8.3023675106e+00,4.3017448242e+00,7.3260535297e+01,4.2302208000e-05,8.3023675106e+00,4.3017448242e+00,2.8201472000e-01,1.4612161658e-01,2.8202068509e-01,1.4612470730e-01,1.4960175000e+07,1.4965746135e+07,6.3453312000e+02,9.9771640899e-01
644,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,8.0000000000e+01,2.0000000000e+05,1.9954600000e+05,1.9962300000e+05,9.9773000000e-01,1.5150535705e+01,7.8500184998e+00,1.5104797765e+01,7.8263200854e+00,1.4451440180e+01,7.4877928394e+00,7.8100000000e+00,2.8790000000e+00,5.1240076549e-01,-9.6965571967e+01,1.0641539127e-04,3.6841970227e-01,5.5849413948e+00,2.8937520180e+00,5.1240076549e-01,2.5291062500e-05,5.5849413948e+00,2.8937520180e+00,1.6860708333e-01,8.7361183074e-02,1.6860921550e-01,8.7362287822e-02,1.5963680000e+07,1.5968541023e+07,4.0465700000e+02,9.9803381393e-01
645,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,8.5700000000e+01,2.0000000000e+05,1.9961700000e+05,1.9970100000e+05,9.9808500000e-01,1.2778906379e+01,6.6211950148e+00,1.2672373918e+01,6.5659968486e+00,1.2055110647e+01,6.2461713196e+00,6.8489800000e+00,2.6569850000e+00,-3.3258234841e+00,-9.6988239176e+01,9.7758190833e-05,3.3832731246e-01,4.9574334520e+00,2.5686183689e+00,-3.3258234841e+00,2.3166378647e-05,4.9574334520e+00,2.5686183689e+00,1.5444252431e-01,8.0022033321e-02,1.5444431327e-01,8.0022960246e-02,1.7107176900e+07,1.7112487665e+07,3.9707173000e+02,9.9839484628e-01
646,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,1.0000000000e+02,2.0000000000e+05,1.9978400000e+05,1.9982100000e+05,9.9892000000e-01,7.2038908016e+00,3.7325859076e+00,8.5705998776e+00,4.4407253252e+00,8.0453884161e+00,4.1685950342e+00,4.4380000000e+00,2.1000000000e+00,-1.5894864633e+01,-9.7489317378e+01,7.3444999830e-05,2.5397031499e-01,3.4087811364e+00,1.7662078427e+00,-1.5894864633e+01,1.5263695000e-05,3.4087811364e+00,1.7662078427e+00,1.0175796667e-01,5.2724335060e-02,1.0175874328e-01,5.2724737449e-02,1.9978400000e+07,1.9980701039e+07,3.0527390000e+02,9.9903505195e-01
647,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,1.0920000000e+02,2.0000000000e+05,1.9977700000e+05,1.9982900000e+05,9.9888500000e-01,7.4374804997e+00,3.8536168392e+00,6.8378461187e+00,3.5429254501e+00,6.3625396651e+00,3.2966526762e+00,3.9123120000e+00,1.8861552000e+00,-1.5002678924e+00,-9.8331543921e+01,7.4624284754e-05,2.5805728397e-01,3.5856655909e+00,1.8578578191e+00,-1.5002678924e+00,9.1104697802e-06,3.5856655909e+00,1.8578578191e+00,6.0736465201e-02,3.1469671089e-02,6.0736741872e-02,3.1469814442e-02,2.1815648400e+07,2.1819223577e+07,1.9897266000e+02,9.9904869857e-01
648,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,1.3920000000e+02,2.0000000000e+05,1.9989300000e+05,1.9992200000e+05,9.9946500000e-01,3.5676210904e+00,1.8485083370e+00,3.6872745870e+00,1.9105049674e+00,3.3280584516e+00,1.7243826174e+00,2.1981120000e+00,1.1888352000e+00,-1.5904724735e+01,-9.8669341825e+01,5.1706565105e-05,1.7870204810e-01,1.9295256714e+00,9.9975423388e-01,-1.5904724735e+01,4.5796968391e-06,1.9295256714e+00,9.9975423388e-01,3.0531312260e-02,1.5819332777e-02,3.0531382173e-02,1.5819369002e-02,2.7825105600e+07,2.7827511629e+07,1.2749876000e+02,9.9955142344e-01
649,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,1.5000000000e+02,2.0000000000e+05,1.9989600000e+05,1.9991200000e+05,9.9948000000e-01,3.4675683126e+00,1.7966675195e+00,3.0573088142e+00,1.5840978312e+00,2.7269739263e+00,1.4129398582e+00,1.5810000000e+00,9.3780000000e-01,1.3641209328e+01,-9.8871761996e+01,5.0976935961e-05,1.7617774701e-01,2.0568536139e+00,1.0657272611e+00,1.3641209328e+01,3.0630883333e-06,2.0568536139e+00,1.0657272611e+00,2.0420588889e-02,1.0580616005e-02,2.0420620164e-02,1.0580632209e-02,2.9984400000e+07,2.9985815494e+07,9.1892650000e+01,9.9952718313e-01
650,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,1.5800000000e+02,2.0000000000e+05,1.9993900000e+05,1.9995500000e+05,9.9969500000e-01,2.0336434797e+00,1.0537012848e+00,2.6861600884e+00,1.3917927919e+00,2.3740008444e+00,1.2300522510e+00,1.4535440000e+00,8.6636000000e-01,-2.7508126013e+01,-9.9581571295e+01,3.9045292610e-05,1.3491262541e-01,1.2121183570e+00,6.2804059948e-01,-2.7508126013e+01,1.0494661392e-06,1.2121183570e+00,6.2804059948e-01,6.9964409283e-03,3.6250989266e-03,6.9964445994e-03,3.6251008287e-03,3.1590362000e+07,3.1592099206e+07,3.3163130000e+01,9.9974997486e-01
651,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,1.7750000000e+02,2.0000000000e+05,1.9993500000e+05,1.9994500000e+05,9.9967500000e-01,2.1670188263e+00,1.1228076820e+00,2.0207062714e+00,1.0469980681e+00,1.7456354281e+00,9.0447431507e-01,1.1428700000e+00,6.9222500000e-01,-1.7554330737e+00,-9.9695665666e+01,4.0304737625e-05,1.3926715345e-01,1.3125417651e+00,6.8007345340e-01,-1.7554330737e+00,6.0988338028e-07,1.3125417651e+00,6.8007345340e-01,4.0658892019e-03,2.1066783429e-03,4.0658904415e-03,2.1066789852e-03,3.5488462500e+07,3.5489416582e+07,2.1650860000e+01,9.9970187554e-01
652,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,2.0000000000e+02,2.0000000000e+05,1.9996700000e+05,1.9997400000e+05,9.9983500000e-01,1.1000907600e+00,5.6999521243e-01,1.5176885824e+00,7.8636714111e-01,1.2743880908e+00,6.6030471028e-01,7.8440000000e-01,4.9130000000e-01,-2.7333603719e+01,-9.9326302007e+01,2.8720443503e-05,9.9223430598e-02,6.8902930951e-01,3.5701000493e-01,-2.7333603719e+01,9.5820975000e-07,6.8902930951e-01,3.5701000493e-01,6.3880650000e-03,3.3098782383e-03,6.3880680605e-03,3.3098798241e-03,3.9993400000e+07,3.9994312648e+07,3.8328390000e+01,9.9985781620e-01
653,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,2.2620000000e+02,2.0000000000e+05,1.9996800000e+05,1.9997700000e+05,9.9984000000e-01,1.0667520091e+00,5.5272124824e-01,1.1399586573e+00,5.9065215406e-01,9.2530250029e-01,4.7943134730e-01,6.6372280000e-01,4.1427200000e-01,-1.6724082970e+01,-9.9474727566e+01,2.8282008415e-05,9.7708235788e-02,6.6582839751e-01,3.4498880700e-01,-1.6724082970e+01,6.2996839081e-07,6.6582839751e-01,3.4498880700e-01,4.1997892720e-03,2.1760566176e-03,4.1997905948e-03,2.1760573030e-03,4.5232761600e+07,4.5234058424e+07,2.8499770000e+01,9.9986866543e-01
654,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,2.5100000000e+02,2.0000000000e+05,1.9996800000e+05,1.9998000000e+05,9.9984000000e-01,1.0667520091e+00,5.5272124824e-01,9.0544619661e-01,4.6914310705e-01,7.1124648550e-01,3.6852149508e-01,5.4949400000e-01,3.4136000000e-01,5.8731273413e-01,-9.9878612784e+01,2.8282008415e-05,9.7708235788e-02,6.6269416195e-01,3.4336485075e-01,5.8731273413e-01,1.1995936255e-07,6.6269416195e-01,3.4336485075e-01,7.9972908367e-04,4.1436740086e-04,7.9972913166e-04,4.1436742573e-04,5.0191968000e+07,5.0193900397e+07,6.0219600000e+00,9.9987849397e-01
655,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,2.8830000000e+02,2.0000000000e+05,1.9998000000e+05,1.9998400000e+05,9.9990000000e-01,6.6670000222e-01,3.4544041566e-01,6.7700522144e-01,3.5077990748e-01,5.0699899264e-01,2.6269377857e-01,3.7769020000e-01,2.3169800000e-01,-8.5386870880e+00,-9.9842067055e+01,2.2359561713e-05,7.7242825191e-02,4.0899408329e-01,2.1191403279e-01,-8.5386870880e+00,1.0593600416e-07,4.0899408329e-01,2.1191403279e-01,7.0624002775e-04,3.6592747552e-04,7.0624006535e-04,3.6592749500e-04,5.7654234000e+07,5.7655243829e+07,6.1082700000e+00,9.9991751351e-01
656,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,3.0000000000e+02,2.0000000000e+05,1.9997900000e+05,1.9998600000e+05,9.9989500000e-01,7.0003675257e-01,3.6271334330e-01,6.2530501811e-01,3.2399223736e-01,4.6137215478e-01,2.3905292994e-01,3.2380000000e-01,1.9730000000e-01,1.2017709482e+01,-9.9444699179e+01,2.2911675517e-05,7.9150540572e-02,4.2655111576e-01,2.2101094081e-01,1.2017709482e+01,3.1717866667e-07,4.2655111576e-01,2.2101094081e-01,2.1145244444e-03,1.0956085204e-03,2.1145247798e-03,1.0956086942e-03,5.9993700000e+07,5.9994897872e+07,1.9030720000e+01,9.9991496453e-01
657,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,3.6770000000e+02,2.0000000000e+05,1.9999000000e+05,1.9999300000e+05,9.9995000000e-01,3.3334166694e-01,1.7271588961e-01,4.2768006243e-01,2.2159588727e-01,2.9125113431e-01,1.5090732348e-01,2.3490990000e-01,1.3819790000e-01,-2.6475687227e+01,-9.9948972368e+01,1.5810993011e-05,5.4617559932e-02,1.9610547854e-01,1.0160905624e-01,-2.6475687227e+01,2.0415284199e-08,1.9610547854e-01,1.0160905624e-01,1.3610189466e-04,7.0519116404e-05,1.3610189633e-04,7.0519117269e-05,7.3536323000e+07,7.3536750015e+07,1.5013400000e+00,9.9995580657e-01
658,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,3.9800000000e+02,2.0000000000e+05,1.9999400000e+05,1.9999500000e+05,9.9997000000e-01,2.0000300006e-01,1.0362849744e-01,3.7414640688e-01,1.9385824191e-01,2.4661308951e-01,1.2777880285e-01,1.9512600000e-01,1.1174600000e-01,-4.6891497063e+01,-9.9929232185e+01,1.2247265001e-05,4.2306156925e-02,1.1453899144e-01,5.9346627692e-02,-4.6891497063e+01,2.2893718593e-08,1.1453899144e-01,5.9346627692e-02,1.5262479062e-04,7.9080202394e-05,1.5262479233e-04,7.9080203280e-05,7.9597612000e+07,7.9597671483e+07,1.8223400000e+00,9.9997074727e-01
659,1.0000000000e+02,1.5000000000e+02,5.0000000000e+01,1.9300000000e+01,4.6870000000e+02,2.0000000000e+05,1.9999300000e+05,1.9999800000e+05,9.9996500000e-01,2.3333741676e-01,1.2090021594e-01,2.9037332881e-01,1.5045250198e-01,1.7965324163e-01,9.3084581157e-02,1.5492110000e-01,8.5542800000e-02,-2.1960135877e+01,-9.9968733165e+01,1.3228525050e-05,4.5695986406e-02,1.2884194583e-01,6.6757484888e-02,-2.1960135877e+01,7.7431192661e-09,1.2884194583e-01,6.6757484888e-02,5.1620795107e-05,2.6746525962e-05,5.1620795246e-05,2.6746526034e-05,9.3736719100e+07,9.3738328067e+07,7.2584000000e-01,9.9998216415e-01
